month,site,job_family,team_id,headcount_actual,headcount_planned,voluntary_leavers,engagement_score_avg,training_hours_avg,absenteeism_rate,critical_skill_coverage_rate
2024-07-01,Berlin,Finance,165,53,23,7,131,15,0.21079207137199035,1.3928667786185012
2023-11-01,BERLIN,IT,235,197,152,1,32,57,0.0061208205996186316,0.4541755936201393
2024-01-01,lyon,HR,242,121,162,6,135,55,-0.06082176061828909,1.041991769494774
2023-08-01,PARIS,Finance,290,148,56,16,127,8,0.0055699138472938,0.997185112325975
2023-04-01,Berlin,Finance,190,114,71,6,19,76,-0.12616439363360474,0.30039157697479474
2025-07-01,Berlin,finance,179,130,68,32,120,14,-0.14030690746210742,0.39760213862146176
2025-04-01,lyon,HR,292,16,27,35,4,36,0.14471964800890436,0.46613099592539864
2023-11-01,Paris,finance,158,48,32,46,127,60,0.288396333510078,0.4973795359360881
2023-01-01,BERLIN,HR,109,54,52,3,16,-3,-0.14036552560701304,1.2815440575633859
2024-12-01,lyon,HR,106,181,121,43,36,-8,0.0011122608789006228,1.136029781859144
2025-07-01,lyon,finance,211,14,15,15,95,76,-0.12634754499533343,1.2116016339065179
2025-02-01,Berlin,IT,175,26,153,20,142,22,-0.013711563708941776,1.3695373203272068
2023-05-01,PARIS,IT,111,192,139,17,22,17,0.29815800645937024,0.7715130860950559
2024-08-01,Lyon,IT,178,190,86,45,15,11,-0.1790919339254261,1.25314802467807
2023-11-01,BERLIN,IT ,145,113,104,45,133,19,0.1883281864467808,1.0430081440406849
2025-09-01,lyon,Finance,131,60,76,27,63,36,-0.16409804287930208,0.6971900783413741
2025-03-01,BERLIN,IT,259,131,86,42,31,25,0.05592754579680609,0.2907809957783101
2025-10-01,lyon,IT ,214,83,30,59,111,48,0.08443169120701038,0.6454072304536016
2024-03-01,Paris,Finance,213,141,99,15,27,3,0.040906023086891646,0.30986785358711255
2025-08-01,BERLIN,IT,225,56,154,46,39,62,0.18243128405790365,0.43074907804022733
2024-09-01,Paris,HR,189,165,35,21,130,75,0.3841980311278452,0.4252717914364576
2023-05-01,Berlin,Operations,160,92,58,5,110,3,-0.03962011741403576,1.141549984631298
2023-06-01,Paris,IT,296,80,105,29,128,68,0.16586141825412215,0.7616833901816322
2024-10-01,BERLIN,Operations,160,182,2,55,137,45,0.012987129097086353,1.1897141985746353
2024-06-01,Madrid,IT,201,155,120,44,137,13,0.3997004045258112,1.3161109578479033
2024-02-01,BERLIN,HR,213,79,159,57,131,38,0.3705980842778655,0.9175045604368395
2023-10-01,lyon,Operations,273,59,14,27,55,32,-0.14395827679714762,0.6108074824879324
2024-01-01,Paris,IT ,295,48,74,16,50,-8,0.38415759176227277,1.285158285755474
2025-07-01,PARIS,HR,191,1,193,35,127,12,0.24296281189838914,0.8513028294066152
2025-06-01,Madrid,Operations,282,171,190,11,120,9,0.3954068141853941,1.2854051056907745
2023-03-01,Berlin,Operations,228,40,0,49,148,4,0.26257039588583697,0.3981333725957295
2025-06-01,Lyon,finance,206,155,132,58,120,32,-0.12263987578478161,0.8486381195533761
2023-06-01,lyon,finance,294,163,89,39,117,69,0.2502812467011127,0.3176223861447401
2025-05-01,lyon,HR,148,-1,5,11,29,60,0.2359765694691877,1.0475357676914556
2023-08-01,PARIS,HR,124,-2,132,35,4,22,-0.09995853400906937,0.8803365085264326
2025-09-01,Lyon,HR,115,76,115,39,85,44,0.2519036746438201,0.8339996345636246
2024-05-01,Lyon,Finance,240,83,72,28,15,72,0.20486355842048704,0.9586619733794469
2023-11-01,Berlin,IT ,279,41,155,1,134,71,0.3966664003910921,0.5631043719527767
2024-01-01,Berlin,IT,207,168,68,28,3,30,0.17124374202040715,0.2879647623673215
2023-11-01,Madrid,finance,263,11,43,29,138,7,0.048765764485962565,1.209619057848432
2025-07-01,lyon,Operations,299,62,143,35,114,-8,0.37234902660454333,0.5765546585147304
2025-04-01,Paris,finance,143,72,198,43,121,-8,0.1767049195654643,1.483404198220959
2023-06-01,Berlin,IT,182,61,149,24,17,5,0.009179265985849366,0.7215032697417374
2024-04-01,PARIS,HR,146,107,150,20,33,32,-0.187372598880522,0.7350211583365327
2023-04-01,PARIS,finance,223,57,170,21,122,12,0.2539837410543077,1.0167276598583506
2025-11-01,PARIS,IT ,179,-6,67,9,16,76,-0.12828429087948323,1.0001057686709038
2025-02-01,BERLIN,IT ,175,72,170,30,49,4,0.35420162940277006,0.2707781236944744
2023-12-01,Berlin,Finance,119,199,153,46,68,62,0.3768350040965845,0.4084654416886166
2023-11-01,Berlin,finance,245,110,40,59,41,47,-0.05814719090543419,0.34727459569200797
2025-01-01,PARIS,HR,281,146,69,8,21,29,-0.13231677424778213,0.08010767797631024
2024-06-01,Berlin,Operations,111,-5,30,40,122,27,0.15719201866691151,0.033616690278974015
2024-07-01,BERLIN,Finance,211,58,16,38,42,71,-0.07176092101334372,0.9674872242475181
2024-11-01,Paris,HR,252,47,136,58,143,-5,0.12510393482741644,0.7478871780866647
2024-06-01,Paris,Finance,159,32,54,33,9,35,0.04852279301565651,1.3418934374801652
2025-02-01,Madrid,finance,174,186,5,38,75,-5,0.27521522528657083,0.45115681366482546
2023-06-01,lyon,IT,209,61,197,40,112,74,0.3999169217249429,1.1812703082632061
2023-04-01,Paris,finance,133,80,191,49,39,9,0.07408267837905858,0.1547310508559459
2025-05-01,Madrid,HR,240,26,131,22,13,8,0.2110104715760846,1.224662491462517
2025-10-01,Lyon,Operations,265,47,106,11,49,3,0.005083181554029981,1.3817479057393194
2024-05-01,lyon,Operations,239,116,194,6,80,54,0.3175008887198438,0.9410059254827545
2024-04-01,Paris,HR,135,26,87,31,99,18,-0.17782841273300787,1.1039401787209882
2023-02-01,BERLIN,Finance,127,199,183,18,72,20,0.09611343094951097,1.4816921685313131
2025-10-01,Lyon,IT ,138,143,17,21,120,14,-0.09393473753764774,0.5672805685047575
2023-08-01,Madrid,HR,176,159,159,55,54,60,-0.0938939872845888,0.044041819919311664
2024-01-01,Paris,finance,270,5,47,15,70,35,0.11979743097549633,1.0239045703950507
2023-08-01,Paris,Operations,203,139,28,57,85,41,-0.015320543709096412,0.01999465060803507
2025-06-01,Berlin,IT,190,99,159,7,110,5,0.0754030073830892,0.8524668995073557
2025-08-01,Lyon,Operations,214,140,152,29,18,0,-0.016604038455362652,0.8962168997489092
2025-12-01,Paris,IT ,258,164,75,50,120,7,0.0730413690894805,0.8767510671804455
2025-06-01,PARIS,Operations,101,184,62,5,108,45,-0.02844789901608566,0.24887835355314325
2023-01-01,BERLIN,IT ,216,120,8,1,94,45,0.2821307753270549,0.11501412308987308
2024-05-01,Berlin,HR,181,1,198,33,145,46,0.13469686128292763,1.3616155309980982
2024-08-01,Berlin,Operations,189,12,13,28,66,58,-0.10313999928702586,0.8124020092739233
2024-12-01,Paris,Finance,141,100,19,39,108,55,-0.19492514567431202,0.4846261250015743
2024-10-01,BERLIN,finance,130,128,9,58,87,63,-0.1895033377542433,1.1576179391621635
2025-05-01,Berlin,Finance,160,41,138,41,66,79,0.053014064184432885,1.3824814197785273
2024-10-01,lyon,finance,201,167,166,52,86,77,-0.011528810950963586,0.6063244286175655
2023-09-01,Lyon,Operations,155,174,146,52,91,79,-0.042733292377256815,0.1474578229870136
2023-10-01,lyon,Operations,182,181,146,42,5,5,0.1737554258853281,1.0389249636751194
2025-12-01,Madrid,finance,227,116,170,51,36,78,0.2879190478810359,1.361291458777413
2025-04-01,lyon,IT,113,163,188,58,120,-5,-0.1619720690701017,1.4706105981425046
2025-04-01,BERLIN,Operations,113,18,69,57,147,41,-0.13401583952127322,1.2203128398326777
2024-09-01,PARIS,IT,256,110,71,19,16,44,0.021247621476536444,0.4023250287871072
2024-12-01,Berlin,IT,277,187,64,55,124,65,0.06489192294366841,0.5373303573663931
2023-02-01,BERLIN,finance,149,163,150,2,138,62,0.03713807063847935,0.20510956390879231
2023-08-01,Berlin,IT,290,133,103,58,133,38,0.18318196432283618,1.0691183629999625
2025-03-01,PARIS,IT,200,168,59,47,90,61,-0.14767081745802324,0.25388160323151077
2024-10-01,Berlin,HR,292,90,137,34,63,45,0.09683691171199155,0.6479491365450767
2025-03-01,lyon,Finance,167,0,62,7,94,30,0.28704671330970716,0.7976333939848335
2025-05-01,Madrid,IT,170,128,129,50,56,60,0.35707550585826636,0.5737990784107738
2023-03-01,Paris,Finance,110,180,35,11,13,45,0.1362257705707724,0.22454405340822742
2024-01-01,PARIS,IT,113,170,117,49,145,78,-0.11694543186566142,0.43473066729116444
2023-10-01,lyon,Finance,205,78,56,44,54,52,0.23648362747639967,0.9491475520600643
2025-12-01,BERLIN,Operations,203,47,193,42,140,17,0.27779894324426885,1.0902354880100946
2023-09-01,lyon,Operations,230,8,78,31,89,64,-0.08222539321536135,0.9219541713343071
2025-03-01,lyon,Finance,227,149,19,28,95,20,0.20650298060090977,1.4486280057114027
2025-10-01,Paris,IT,107,39,41,44,75,44,0.35830883998139945,0.9204453882109093
2023-01-01,Lyon,HR,270,111,20,20,12,41,0.23130513073887587,0.3380093006318346
2025-08-01,Berlin,Finance,236,61,193,58,149,63,0.049340802656704236,0.7365793745916779
2025-01-01,Berlin,IT ,118,44,165,2,79,55,0.06565779509850789,1.2543440645593877
2025-05-01,BERLIN,HR,239,193,92,37,123,35,-0.15226601587874775,0.48870243702427985
2023-07-01,Madrid,IT ,254,158,77,26,136,-7,0.11566877172795204,1.1055461468266496
2023-03-01,BERLIN,Finance,211,88,196,54,53,11,0.2816107640689801,1.1777878953005292
2024-08-01,Lyon,IT,157,59,23,2,104,34,0.3870979582315261,1.400947834758859
2024-08-01,Berlin,IT ,124,138,25,56,113,17,0.03958226463631104,0.6017630809134118
2025-06-01,Madrid,Finance,144,106,129,57,114,-1,0.06122048877325459,0.38913636268267104
2025-11-01,BERLIN,HR,201,15,173,0,70,55,-0.16714166376090328,0.7619223852299262
2025-11-01,Madrid,IT,147,118,108,45,147,38,0.26507272366021994,1.4905249612253568
2025-03-01,lyon,IT ,149,198,33,54,137,76,0.2299946495959892,1.3531949562991736
2025-02-01,PARIS,Finance,180,144,189,19,14,69,0.04175538674550289,0.4259325955281976
2024-02-01,lyon,IT,143,167,168,6,28,62,0.2255654849004266,0.29507360323157006
2024-05-01,Paris,IT,158,103,98,56,52,40,0.1738152539182235,0.7154369293417567
2024-06-01,Berlin,Operations,260,183,142,40,54,32,0.2613957857953028,0.24866176813038693
2025-05-01,Madrid,IT,202,54,54,0,102,-5,-0.011514382703536524,1.1370469508164944
2024-08-01,BERLIN,Finance,177,-1,2,9,135,14,0.19049122996615198,0.054918900740733134
2025-03-01,PARIS,HR,255,84,75,44,87,-7,0.17537279637053566,0.3370886154546939
2024-06-01,BERLIN,finance,117,110,165,11,61,65,-0.14570581397677307,0.02733121141082534
2023-04-01,Berlin,Operations,282,115,178,3,83,13,-0.031428333547226184,0.34010738061621504
2023-01-01,Madrid,Finance,260,26,144,6,34,45,0.3161204424706126,0.07846837696562475
2023-01-01,Madrid,Finance,215,58,48,9,41,44,-0.10632073479767642,1.0103284845369311
2025-02-01,lyon,Finance,205,30,148,21,82,43,0.027738306927792555,0.8554107399524475
2024-08-01,PARIS,IT ,242,163,87,24,133,-8,-0.06485853541127345,0.32087081650856736
2024-11-01,PARIS,IT ,288,194,151,28,14,65,-0.11588874868936483,0.30761577555518127
2023-10-01,Berlin,HR,110,34,39,38,142,36,-0.11815319322225804,0.43679026227971357
2023-11-01,Madrid,Finance,263,112,147,14,50,19,0.008773164003808176,1.1973193801427082
2023-05-01,PARIS,IT ,242,115,103,18,145,65,0.2820840872727796,0.22575490225928047
2023-01-01,PARIS,IT ,280,16,162,38,94,30,0.3797895342486604,0.1825512246328047
2024-05-01,BERLIN,IT ,161,182,175,57,107,44,0.14310189841946575,0.7620755023412105
2024-10-01,Berlin,HR,147,73,160,45,82,48,0.18113457362975915,1.2974252008346159
2025-10-01,lyon,HR,193,125,103,52,98,29,0.26724630805435756,0.33616650661763536
2025-05-01,BERLIN,Finance,242,184,183,45,19,34,0.19708069094648006,0.15938443737082958
2023-04-01,BERLIN,Operations,290,38,40,17,27,11,0.30899300290706605,0.7375328432479963
2023-05-01,Lyon,Finance,186,85,181,41,97,4,0.330430870433533,1.0982323228975002
2023-11-01,Paris,IT ,270,110,43,2,73,6,0.1766248237061967,0.927483507210271
2024-09-01,Lyon,finance,149,103,80,5,123,48,0.11983763348976245,0.6272484981586124
2025-11-01,PARIS,IT ,159,3,199,21,10,14,0.0346307570758497,0.0605970837002498
2023-12-01,Madrid,IT,158,51,83,54,79,32,0.07694839715394497,0.4508899335962669
2025-02-01,Paris,finance,114,32,138,53,53,53,0.007274768686903604,1.3788771350117721
2024-07-01,Paris,finance,128,144,141,40,119,40,0.0561797975959909,0.33429369126787395
2023-07-01,Madrid,Finance,139,85,169,45,125,50,0.33982591396140466,0.9209319655282439
2023-07-01,Paris,IT ,130,16,11,52,137,34,0.38342313522250654,1.3611641038369644
2025-02-01,Madrid,IT ,172,57,16,30,26,-8,0.016920314587479918,0.7321642067832828
2023-05-01,Paris,Operations,110,116,89,20,105,25,-0.06764597066799152,0.6694182993906219
2024-09-01,BERLIN,IT,180,192,24,55,94,68,-0.1530856518842157,0.211595924630879
2024-02-01,Berlin,Finance,161,37,25,7,97,53,0.3021585786229702,1.4709174585595215
2023-04-01,Berlin,HR,235,56,174,0,110,17,0.3223996060129059,0.26500441498752836
2024-11-01,Lyon,Finance,150,14,152,2,112,34,0.0702832686144938,0.7221866352952192
2024-08-01,BERLIN,finance,156,181,59,28,113,73,0.1254506871367969,0.256994114913979
2024-03-01,Paris,Finance,231,108,59,53,130,10,0.24389274755343132,0.5225752287729297
2025-05-01,lyon,Operations,263,141,26,5,1,16,0.025511581491947433,1.3260132219631493
2023-08-01,Madrid,Finance,246,-2,170,32,126,72,-0.07910591240221973,0.9649810765452261
2024-07-01,BERLIN,Operations,123,125,75,17,4,65,-0.1311901969343781,0.014766372360035585
2025-04-01,Paris,finance,140,84,19,41,54,24,-0.058855279027337226,1.4501437042990364
2025-03-01,Berlin,Operations,148,48,190,54,19,37,0.18720041600866794,1.1758612419046068
2023-04-01,Berlin,IT ,273,6,152,48,36,12,0.00861101851078161,1.4963039746225344
2024-03-01,Madrid,HR,135,160,154,57,41,53,0.32062200023911885,1.1443000563248755
2025-11-01,lyon,finance,109,84,179,52,90,2,-0.14747332130790403,1.1472804866641226
2023-01-01,Paris,Operations,177,185,81,0,108,19,0.04982194455495795,1.0490682001220843
2023-03-01,Paris,IT,234,121,9,21,26,63,-0.04582254219453552,0.6348691498375909
2024-12-01,lyon,finance,239,90,177,30,68,9,0.3326181103425813,0.4724178682565981
2025-03-01,lyon,IT,185,125,29,22,147,-5,0.28372821753830463,0.7877806471444367
2025-12-01,lyon,HR,275,31,0,7,10,8,0.39058510966739096,0.2673563534683581
2025-10-01,Berlin,Operations,264,38,53,28,138,56,-0.12843629703320383,1.0836467203385818
2025-05-01,Madrid,finance,263,-5,3,43,88,63,0.2693461710598049,1.4959786950984377
2024-12-01,BERLIN,finance,159,62,134,50,-1,-1,-0.1244830471508784,0.9014017536210397
2024-12-01,lyon,HR,195,159,29,45,1,45,-0.10698585506225675,1.284686289873441
2023-04-01,Madrid,IT ,107,189,89,18,2,10,-0.1764852710241973,0.2584931519514308
2023-03-01,Lyon,IT,234,21,64,58,27,45,0.07882472150203423,1.237605674995422
2025-10-01,Paris,finance,206,132,123,48,56,46,-0.12447096725051847,1.361150107350609
2024-11-01,Paris,Finance,270,71,28,59,110,-9,0.009010262748862574,1.2583013439203206
2024-11-01,PARIS,IT,157,58,152,15,123,28,-0.03428041511112878,0.9408893037174058
2023-05-01,Lyon,Operations,180,103,39,18,85,50,0.38581290039614774,1.3895700826330408
2025-07-01,BERLIN,HR,185,16,25,36,142,34,0.19495772365581687,1.442200504781589
2023-06-01,lyon,IT,273,55,16,21,49,17,0.04627364855404503,1.2230454686827519
2023-10-01,lyon,Finance,133,176,158,18,72,7,0.3270722394121696,0.8206719528382778
2023-07-01,BERLIN,Finance,183,145,188,3,0,3,-0.16169323408118264,1.2529486241887167
2024-09-01,Berlin,HR,216,141,7,4,46,44,0.0005546452993663575,0.5579110583426861
2024-08-01,Lyon,HR,299,40,68,4,-4,48,0.10875566251156948,0.519887135570213
2023-03-01,lyon,IT,121,138,0,24,33,8,-0.1676746394651932,0.5218611623235959
2024-10-01,PARIS,Operations,248,148,78,23,115,30,-0.11248473104910892,0.2988273536544416
2023-04-01,Madrid,IT ,114,64,70,0,26,1,0.3370285274780626,0.9344172952036247
2025-04-01,Paris,Finance,232,39,45,49,110,9,-0.09222440694583786,0.9922172292066863
2023-12-01,Lyon,HR,201,81,107,27,86,23,0.35299414069380836,1.289459427231332
2025-12-01,Paris,IT ,244,101,98,46,26,25,-0.14235796299129538,1.041766118274746
2023-05-01,Madrid,IT ,299,157,123,20,87,10,0.33292897881942335,1.1699057132393125
2024-01-01,Lyon,IT ,246,57,147,59,125,45,0.0722269762649892,1.0332481745638387
2024-11-01,Madrid,Operations,104,95,167,18,56,72,0.14395923691813417,1.0455682612994104
2025-06-01,lyon,HR,122,133,1,22,7,30,-0.031026618061895772,0.5108226591302315
2025-01-01,BERLIN,Finance,182,65,188,13,64,30,-0.03599617572184377,1.448827162032554
2025-03-01,lyon,HR,113,75,70,58,15,32,0.09528006880501072,0.9581862936965924
2024-02-01,BERLIN,IT,109,96,102,5,8,61,0.013484384541819966,0.8807047843411979
2025-12-01,lyon,Finance,130,180,76,31,83,75,-0.1533822002706104,1.2708250691985838
2024-04-01,Madrid,HR,240,45,96,49,65,27,0.012209942748230451,0.6314340733041439
2024-10-01,Madrid,Finance,226,69,29,31,101,7,-0.04717628739085711,0.14437874370403753
2024-09-01,Madrid,IT,249,13,29,7,144,-3,0.3097837009348962,0.3601538610138013
2024-09-01,Paris,finance,136,17,172,36,122,55,0.3031170236133314,1.2121375364721003
2023-08-01,Madrid,Finance,266,110,23,21,26,9,-0.11511233624928319,1.097721576312267
2024-04-01,lyon,finance,237,82,183,7,26,58,0.23804147971101408,0.1757831764210755
2025-07-01,PARIS,IT ,130,74,60,37,75,46,0.0705033000462219,0.10447908533373679
2023-10-01,Madrid,Operations,270,101,140,9,96,7,0.32110386705280086,0.9328592912185474
2025-08-01,PARIS,IT,198,111,124,2,79,49,-0.035606585086322806,1.4079723751861608
2025-10-01,BERLIN,Finance,263,78,79,12,37,76,-0.14712998096628296,0.26238102549562453
2023-09-01,lyon,IT,134,20,183,38,125,-9,0.2802981836246129,0.8235332393769383
2024-05-01,Madrid,IT ,210,132,14,29,39,31,0.32101498689824487,1.2179511651007071
2023-11-01,Paris,finance,167,100,10,3,40,53,0.30430668257022203,0.7930389749539501
2025-08-01,Paris,Operations,282,31,139,44,109,33,-0.0024202293148508636,0.5266896074881393
2023-10-01,BERLIN,IT,216,91,85,5,98,40,-0.1814808235971458,1.1858596656130431
2024-10-01,PARIS,finance,295,39,88,15,7,54,-0.11623068201545188,1.1568389225850777
2024-05-01,Berlin,IT ,225,113,2,21,46,54,0.3516213227519714,1.245728088391879
2023-04-01,Paris,IT ,274,122,23,26,3,43,0.018441521826977447,1.4176528215718354
2025-01-01,Paris,IT ,105,165,88,20,63,28,0.3281249972325683,0.22594667086887
2024-09-01,Paris,finance,218,2,8,28,37,-3,0.3884878832250231,0.5111712230110962
2023-01-01,lyon,Finance,255,21,45,0,1,56,0.03742824415826071,1.478980971209391
2025-01-01,Paris,HR,129,184,93,29,38,65,0.2658676273751544,0.891804382585605
2025-12-01,Lyon,IT,254,68,70,23,96,38,-0.09853132554314323,1.0051949047535518
2024-05-01,Madrid,HR,168,80,187,12,62,78,0.030249270517062665,1.3261428824179464
2024-12-01,BERLIN,IT ,207,147,138,29,116,25,0.2231095026842655,1.036566153889103
2023-02-01,Paris,HR,266,-5,9,25,71,-4,-0.07573378195238782,1.024850458489715
2024-03-01,Berlin,finance,134,14,2,33,38,4,-0.008122440142334986,0.1567544868719224
2025-08-01,Berlin,IT ,202,145,18,19,34,74,0.1382964238779763,0.76026138817605
2023-06-01,Paris,IT ,143,179,129,59,56,14,0.21472700191176047,1.0097901515161434
2023-01-01,Paris,Operations,242,139,144,50,141,46,0.014127314980237837,1.2109376089791026
2024-11-01,Lyon,Operations,259,57,129,5,43,27,0.02608242534838917,0.6198571450809445
2024-05-01,Paris,finance,128,132,180,42,71,26,-0.13407907214044662,0.1853025798280018
2025-10-01,Paris,finance,290,15,143,48,147,5,0.3904372396934394,0.5487384377966554
2025-05-01,Madrid,HR,105,180,112,8,35,-10,0.16734167786279697,0.6446030271091541
2023-09-01,Berlin,IT,126,7,137,36,17,36,0.11819653929542373,1.126513436142828
2024-01-01,Lyon,HR,127,62,195,36,37,41,-0.07318803287149542,0.029671352553237273
2023-06-01,Berlin,finance,232,180,42,15,99,26,0.09281818399369896,0.578696734602993
2023-06-01,Lyon,IT,268,51,57,3,107,34,0.06838669372897122,0.6718254243851383
2024-08-01,Berlin,HR,155,57,112,31,104,3,-0.04486458470545018,0.8251733937054851
2023-03-01,Paris,Finance,211,37,187,19,132,46,0.06776469145513847,1.4549992399696738
2024-05-01,Berlin,Finance,153,167,121,28,99,23,-0.07788185474776442,1.1109030935241377
2023-12-01,Berlin,IT,179,52,151,30,54,55,0.22613508200156202,0.3336438925757414
2023-01-01,Lyon,Operations,204,186,84,44,123,20,0.34527108135998924,0.9504934644885077
2024-05-01,BERLIN,IT,117,123,105,16,134,72,-0.19844661170518033,0.5191920773035222
2023-03-01,PARIS,HR,142,175,143,40,87,72,0.13375385443410165,1.2171218610262948
2025-02-01,Lyon,IT ,188,40,99,24,69,33,0.23939159164435925,0.25660458927341384
2024-03-01,Lyon,Finance,173,1,98,44,139,12,0.344317479796512,0.21675463161477332
2025-12-01,Lyon,IT ,256,164,8,15,52,70,0.015052410759327672,0.1520908175387352
2025-08-01,lyon,Finance,109,115,5,19,32,55,0.34429109424378584,0.8161570258439399
2025-08-01,BERLIN,HR,233,-2,107,41,0,0,0.29533157431120205,0.18488260230384157
2023-04-01,lyon,Finance,188,-4,192,9,132,38,0.1151287797541059,0.06263040687830168
2024-06-01,lyon,IT,231,146,151,51,20,67,-0.04583418244961723,0.4986840613403912
2024-07-01,Lyon,IT ,133,195,137,59,52,47,0.19168985863640575,1.1972498746292324
2025-11-01,PARIS,finance,182,168,81,47,11,18,-0.043664927929178865,0.23411071539458
2024-02-01,Lyon,IT ,260,172,26,22,47,72,0.009307935898060782,0.5368353977934508
2025-09-01,Paris,HR,231,176,118,51,-1,40,0.08019351469339808,0.6536070515873227
2024-02-01,PARIS,finance,271,173,99,32,61,-10,0.0987854122525959,1.313955213546456
2025-10-01,lyon,IT ,197,139,2,42,101,-6,-0.0865117607267172,0.7145450410746699
2023-04-01,Berlin,HR,130,135,37,12,142,23,0.2162813630813955,0.767933119053561
2024-12-01,Berlin,Operations,179,47,73,24,61,67,0.3951496949500202,0.38193713387197026
2025-05-01,BERLIN,IT,293,29,72,49,125,8,-0.05367774332995062,1.0028144625950328
2024-07-01,Madrid,Finance,285,78,16,36,145,77,0.13272391265343547,0.038493593169612705
2023-06-01,BERLIN,Finance,159,20,105,35,131,29,0.07282933753031173,1.4466598507405046
2025-09-01,PARIS,Finance,101,173,47,23,133,70,-0.015332667829599717,0.74718042496895
2024-07-01,lyon,Operations,135,152,176,5,107,55,0.05186814756635416,0.09271987795574654
2023-01-01,PARIS,IT,297,15,170,14,135,70,0.23963347556105763,0.838755669095332
2023-05-01,PARIS,IT ,224,185,83,54,130,53,0.04884373483058954,0.7709732521401114
2025-03-01,Berlin,IT ,287,95,6,33,16,61,0.10405743449363575,0.361053734483492
2024-04-01,Lyon,IT,250,73,195,3,32,6,0.08634362057949335,0.3132144185178741
2023-06-01,Paris,finance,202,151,125,13,21,27,0.13313814150935482,0.4061487487429291
2024-01-01,Madrid,IT,274,65,148,3,20,79,-0.02528481244080996,0.19459801454245484
2025-11-01,lyon,Finance,215,133,152,27,17,32,0.10582114150289501,0.7971336025707318
2024-07-01,PARIS,IT ,200,112,80,28,114,29,-0.11909524808390111,1.3184039604771938
2023-12-01,Madrid,IT,145,31,188,17,97,34,0.24483053509207753,1.3846913850258535
2024-04-01,PARIS,IT ,179,122,155,57,59,29,-0.13344532692603056,1.4294805932043209
2023-10-01,Berlin,IT,206,50,51,19,68,60,0.2709755339651311,0.9005612917370609
2025-01-01,Paris,HR,143,33,12,47,41,77,0.29532434538377855,0.932323584267322
2024-08-01,Berlin,Finance,246,24,33,40,55,79,-0.18856257527784737,0.465775132913728
2025-07-01,Madrid,IT,148,97,126,31,126,19,0.29850347977323,1.3280183570815078
2023-04-01,lyon,Operations,187,80,104,7,-2,24,0.1889014449940027,0.7322183100994799
2024-11-01,PARIS,IT,157,117,194,42,23,55,-0.1418543086805918,0.4189629410223592
2023-02-01,Paris,HR,190,-10,131,45,67,33,0.3987522217845321,1.4485017909349405
2024-10-01,Berlin,Operations,234,32,43,48,73,-7,0.16928008192037863,1.0580672186019806
2023-08-01,Madrid,Operations,193,21,125,12,38,53,0.0405144322370323,0.696977170426405
2023-07-01,Berlin,IT,268,92,142,39,-3,-6,0.3311286665853212,0.10295525042430864
2024-02-01,PARIS,HR,177,180,7,45,73,37,-0.17502613330927902,0.21024242046078373
2023-03-01,PARIS,Operations,221,22,113,42,115,55,0.23040571988669217,0.2947150383532222
2024-04-01,lyon,Finance,242,84,4,8,133,16,-0.11376434853468365,1.3542611370053685
2024-07-01,Paris,finance,175,194,193,39,128,13,0.13150020987733319,1.4573831840815452
2024-06-01,Lyon,Finance,152,98,85,45,41,45,-0.1424348560491927,0.40046811693691736
2024-04-01,Berlin,IT ,122,55,72,46,1,34,0.20748744698839833,0.7474725223793499
2023-08-01,PARIS,IT ,176,19,91,57,109,57,0.07895704758656164,1.1878279713081752
2025-09-01,Madrid,HR,172,-1,120,32,104,17,-0.19597936169105148,0.5769562813010318
2023-12-01,Berlin,Operations,187,12,45,55,62,-6,-0.15716113178446361,0.7385659224567309
2023-11-01,lyon,Finance,202,86,192,11,-5,36,0.22182342690016404,1.3314352809155532
2023-05-01,lyon,Finance,193,28,115,36,71,-6,0.03967468286134129,0.31126658061247503
2025-03-01,PARIS,finance,292,162,112,24,37,-6,0.20329173409434226,1.4907786951027528
2023-12-01,PARIS,HR,159,112,65,45,12,37,0.03390620941489683,0.6844592670116545
2024-05-01,PARIS,Operations,109,146,153,24,81,62,0.01701278995767691,0.3874544321454824
2023-06-01,BERLIN,HR,201,147,30,53,67,36,0.31294841342385776,1.3387408835243924
2025-09-01,Lyon,IT,157,151,50,15,101,51,0.3128845871008639,0.11475602633140158
2023-05-01,PARIS,Finance,274,169,40,50,0,16,0.3518696969630138,0.9634788318673374
2025-04-01,Berlin,HR,242,92,50,59,138,-7,0.29381273244221945,0.09253381305731206
2024-02-01,Berlin,HR,108,198,146,15,123,38,-0.12354067778287992,1.4192889113398666
2023-05-01,BERLIN,finance,112,11,94,38,16,77,-0.16010432783680453,0.9595791252035548
2025-09-01,BERLIN,IT,250,-6,72,34,40,54,-0.1649492621477086,0.5969559136271141
2024-07-01,Paris,IT ,260,128,130,22,145,69,0.38812375902293766,0.636604567118364
2024-10-01,Madrid,Finance,236,149,37,7,143,76,0.10069103947401048,0.247704857107993
2023-05-01,PARIS,finance,230,141,197,52,45,50,-0.13089806339535637,0.5400121701408425
2023-02-01,Berlin,HR,172,128,172,52,122,9,0.12657716494457577,1.3556984613505647
2025-06-01,BERLIN,Finance,215,128,198,45,89,70,0.22617791490403455,1.208062435639516
2023-04-01,Berlin,IT ,252,134,40,51,32,-3,-0.1433058158188571,0.992223197368597
2025-09-01,Berlin,HR,224,149,152,2,38,71,0.007842389616138007,1.4516732667350634
