month,team_id,skill_name,required_people_count,available_people_count
2023-08-01,108,Data,13,13
2024-10-01,158,Cloud,4,19
2024-04-01,181,Cyber,27,14
2025-10-01,153,Finance,17,27
2024-04-01,244,Finance,16,11
2024-02-01,181,Data,28,22
2023-06-01,103,Finance,20,3
2023-10-01,183,Cloud,13,5
2024-12-01,112,Finance,15,28
2025-03-01,214,Cloud,25,2
2023-09-01,142,Cyber,20,3
2024-04-01,107,Cloud,26,4
2023-02-01,247,Cloud,18,6
2025-07-01,222,Data,24,13
2024-07-01,298,Finance,10,27
2023-11-01,160,Cloud,25,29
2024-10-01,143,Data,0,16
2025-05-01,278,Data,27,7
2025-07-01,285,Data,4,5
2023-08-01,227,AI,10,12
2023-10-01,216,Data,19,7
2023-06-01,257,Data,12,23
2025-07-01,198,Cloud,1,8
2025-11-01,183,Data,27,19
2025-05-01,200,Data,0,18
2024-09-01,109,AI,25,12
2023-05-01,245,AI,10,16
2023-05-01,223,Data,3,29
2024-12-01,124,Data,21,24
2024-03-01,202,Cloud,7,10
2025-04-01,261,Cloud,25,28
2025-10-01,143,AI,17,15
2024-01-01,266,Cloud,27,1
2025-08-01,189,Finance,10,24
2024-10-01,207,Cyber,1,12
2025-05-01,295,AI,21,9
2023-03-01,270,AI,3,28
2023-05-01,247,Cloud,9,11
2023-11-01,171,Cyber,24,7
2025-02-01,101,Cyber,19,8
2023-09-01,213,Data,11,1
2023-11-01,254,AI,29,26
2023-01-01,133,Data,17,6
2025-04-01,154,Cloud,14,22
2024-11-01,263,Cyber,11,18
2025-07-01,299,Data,0,11
2023-02-01,206,Cyber,5,15
2024-06-01,171,Data,10,19
2024-04-01,168,Data,0,14
2024-05-01,203,Cyber,5,13
2024-05-01,164,Cloud,7,25
2025-11-01,225,Finance,5,8
2025-07-01,184,Finance,19,16
2025-11-01,271,AI,11,29
2024-12-01,142,Finance,17,18
2025-06-01,173,Cyber,4,22
2024-06-01,293,AI,4,11
2025-03-01,120,Finance,7,13
2024-04-01,288,Finance,18,26
2024-08-01,240,Data,1,1
2025-04-01,207,Data,13,10
2024-09-01,213,Finance,16,18
2025-09-01,127,AI,17,3
2023-09-01,257,Cyber,17,27
2024-12-01,181,Finance,16,0
2024-01-01,205,Cyber,7,24
2025-06-01,229,AI,23,14
2025-09-01,157,Cloud,9,13
2024-12-01,120,AI,3,8
2024-08-01,189,Cloud,18,18
2023-01-01,273,Data,28,10
2024-11-01,182,Cyber,16,20
2025-09-01,124,Data,23,1
2024-05-01,156,Cyber,12,23
2023-02-01,247,AI,7,4
2025-07-01,105,Finance,3,17
2025-07-01,117,Finance,4,21
2024-04-01,276,Cloud,19,15
2023-07-01,247,Finance,20,11
2025-12-01,202,Cyber,14,5
2023-01-01,261,Finance,26,10
2025-06-01,237,Data,19,4
2024-06-01,132,Finance,8,21
2025-02-01,214,Data,0,23
2023-11-01,282,Cloud,25,26
2023-01-01,246,Cloud,9,4
2023-05-01,293,AI,2,16
2024-10-01,146,AI,22,17
2024-01-01,276,AI,12,8
2024-05-01,294,Data,21,29
2023-07-01,129,AI,28,10
2023-07-01,158,Cloud,7,7
2023-12-01,130,Finance,29,11
2024-11-01,120,Data,13,19
2023-08-01,116,AI,11,0
2024-03-01,280,AI,21,28
2025-06-01,278,Cloud,10,15
2023-09-01,251,Finance,14,7
2024-09-01,267,Cyber,29,16
2024-02-01,197,Finance,27,27
2023-08-01,274,AI,23,8
2025-12-01,119,AI,16,9
2023-09-01,115,Finance,24,8
2025-02-01,157,Finance,20,20
2024-08-01,148,Cloud,25,2
2023-06-01,269,Cyber,1,0
2025-10-01,239,Data,0,17
2024-11-01,268,Data,19,29
2025-09-01,285,Cyber,12,20
2024-09-01,159,Cloud,11,17
2025-02-01,123,Finance,25,28
2023-05-01,112,AI,7,5
2023-09-01,133,Cyber,18,27
2025-09-01,288,Cloud,14,11
2025-01-01,254,Cyber,9,26
2024-05-01,184,AI,19,18
2024-07-01,166,Data,1,12
2023-11-01,113,Finance,1,22
2023-08-01,206,Cloud,17,25
2023-06-01,200,Data,25,9
2023-06-01,140,AI,28,24
2023-08-01,207,Cyber,0,27
2024-12-01,284,Cloud,9,0
2024-07-01,257,Cloud,15,18
2025-03-01,144,Data,13,15
2024-08-01,173,Data,25,27
2024-12-01,100,AI,20,25
2023-05-01,202,Data,20,29
2024-04-01,191,Cloud,10,3
2025-09-01,193,Finance,12,21
2023-10-01,183,AI,18,2
2023-05-01,279,AI,15,3
2024-07-01,119,Finance,18,10
2024-09-01,122,AI,23,25
2023-03-01,194,AI,25,4
2025-04-01,195,Data,29,14
2024-07-01,215,AI,22,3
2024-04-01,189,Cloud,3,28
2023-02-01,105,Data,29,18
2023-08-01,260,Cyber,7,27
2023-12-01,107,Cloud,9,22
2024-12-01,162,Cyber,24,23
2023-01-01,223,Data,21,1
2024-06-01,231,Cloud,22,27
2024-11-01,240,Data,10,9
2025-03-01,134,Cyber,27,10
2023-06-01,192,Finance,12,14
2025-04-01,261,AI,22,29
2024-11-01,155,Finance,12,21
2025-10-01,238,Finance,28,28
2025-01-01,137,Data,27,8
2023-11-01,272,Data,20,16
2023-01-01,185,AI,12,23
2023-10-01,285,Finance,10,5
2023-09-01,217,Cloud,28,3
2025-02-01,261,Data,15,21
2023-10-01,209,Finance,14,12
2024-06-01,174,Cyber,3,25
2023-09-01,191,Data,28,8
2025-02-01,218,AI,1,20
2023-09-01,299,Finance,15,4
2025-12-01,251,Data,10,18
2024-03-01,173,AI,16,24
2024-12-01,162,AI,7,18
2023-02-01,208,Cyber,1,20
2023-04-01,266,AI,7,16
2025-07-01,248,Data,24,25
2024-08-01,263,Data,19,6
2025-02-01,147,Cloud,16,23
2023-05-01,183,Finance,21,11
2023-04-01,240,Finance,7,15
2024-10-01,101,Cyber,29,12
2023-06-01,210,Finance,0,7
2025-07-01,254,AI,13,29
2023-05-01,106,Data,4,25
2023-07-01,204,AI,26,11
2023-05-01,118,Finance,15,16
2023-04-01,267,Cloud,16,25
2025-03-01,120,Finance,22,25
2023-09-01,157,Cyber,21,15
2023-02-01,253,Data,11,15
2024-07-01,135,AI,19,27
2024-05-01,143,Finance,27,9
2024-05-01,163,Data,29,0
2024-12-01,126,AI,7,22
2024-01-01,235,Finance,28,16
2025-04-01,189,Finance,7,4
2024-02-01,228,Finance,1,3
2024-11-01,226,Cyber,4,2
2024-11-01,122,Cyber,12,0
2023-10-01,172,AI,16,7
2024-05-01,130,AI,2,18
2025-03-01,234,Data,14,25
2023-11-01,108,Cloud,11,3
2024-07-01,298,Data,2,13
2025-03-01,224,Cloud,9,19
2025-12-01,280,Finance,15,0
2024-04-01,215,Finance,18,16
2024-11-01,243,Data,2,3
2025-09-01,251,Cyber,9,5
2024-10-01,173,Cyber,1,26
2024-02-01,273,AI,14,27
2024-01-01,256,AI,22,13
2024-10-01,129,Data,6,12
2023-07-01,278,Cyber,19,21
2023-01-01,258,Finance,27,3
2025-09-01,129,Finance,7,21
2024-10-01,133,Cyber,14,10
2024-11-01,118,Data,25,17
2024-03-01,255,AI,25,26
2024-03-01,105,Data,7,15
2025-07-01,244,Cyber,29,3
2025-04-01,200,Data,12,19
2023-03-01,190,Cyber,19,9
2025-01-01,206,Data,21,14
2025-09-01,263,Cloud,21,29
2025-09-01,100,Finance,27,13
2024-11-01,243,Cloud,28,13
2025-04-01,295,Cyber,20,14
2024-04-01,146,Finance,29,20
2023-05-01,122,Cloud,3,16
2023-11-01,294,Data,28,18
2023-12-01,289,Data,11,2
2024-09-01,184,Finance,29,19
2024-06-01,187,Cyber,24,2
2024-02-01,242,Cloud,21,29
2025-09-01,166,Cyber,22,21
2024-09-01,142,Data,29,1
2025-02-01,235,AI,11,4
2025-01-01,214,AI,29,5
2025-01-01,197,Cyber,4,27
2025-11-01,271,Data,1,8
2024-08-01,125,Data,26,9
2023-02-01,294,AI,5,0
2023-12-01,259,AI,10,2
2025-08-01,163,Cloud,10,26
2025-09-01,142,Cloud,2,22
2025-07-01,211,AI,9,23
2025-09-01,161,Cyber,15,4
2024-08-01,238,Finance,15,8
2024-02-01,217,Data,21,25
2025-12-01,236,Data,18,23
2023-12-01,147,Data,13,0
2025-02-01,233,Cloud,7,16
2025-10-01,153,AI,15,7
2023-06-01,161,Cloud,15,13
2024-01-01,226,AI,6,15
2024-10-01,220,Cyber,0,8
2025-11-01,281,Cloud,28,24
2024-07-01,197,AI,15,15
2024-11-01,155,Cyber,19,15
2025-08-01,181,Cloud,1,15
2023-11-01,186,Data,26,26
2023-04-01,257,Cyber,26,5
2023-12-01,230,Cloud,26,6
2025-06-01,227,AI,21,4
2023-10-01,160,Data,4,25
2024-12-01,242,AI,1,3
2024-11-01,102,Finance,16,13
2023-01-01,242,Finance,6,23
2023-04-01,294,Cloud,11,18
2025-04-01,256,Cyber,8,10
2023-03-01,130,Cyber,24,6
2023-02-01,298,Cloud,29,5
2023-06-01,170,Cloud,10,9
2024-05-01,154,Data,25,23
2024-11-01,191,AI,18,21
2024-09-01,223,AI,14,17
2025-07-01,270,Finance,11,4
2023-12-01,209,Finance,21,3
2025-05-01,203,Cloud,25,2
2024-01-01,124,Cyber,14,21
2025-02-01,282,Cyber,16,4
2025-09-01,219,Data,10,2
2025-10-01,149,Finance,16,13
2024-08-01,137,Data,21,12
2023-10-01,159,AI,27,5
2023-01-01,184,Cloud,21,12
2025-05-01,279,Cyber,20,3
2024-10-01,183,Finance,11,22
2023-01-01,297,Finance,21,0
2023-08-01,175,Cloud,9,18
2023-09-01,272,Cloud,20,4
2024-11-01,199,Finance,5,12
2024-08-01,211,Finance,24,1
2025-10-01,118,Cyber,28,8
2024-04-01,232,Cyber,6,9
2024-10-01,269,Cloud,13,14
2024-11-01,221,AI,15,16
2023-01-01,192,AI,2,19
2024-02-01,200,Cloud,8,19
2024-11-01,129,Cloud,5,17
2023-08-01,164,Data,29,25
2025-08-01,175,AI,4,14
2023-02-01,104,Finance,3,16
2024-01-01,137,Data,14,0
2025-03-01,238,Data,28,9
2023-07-01,183,Cloud,9,9
2023-03-01,128,Cyber,0,4
2024-09-01,113,Data,6,26
2023-08-01,173,Cloud,20,9
2023-01-01,190,Data,16,16
2024-05-01,207,Cyber,3,12
2025-02-01,109,Cloud,9,13
2025-05-01,138,Cyber,0,3
2023-08-01,159,Cyber,9,19
2023-08-01,195,Finance,19,19
2023-08-01,250,Cyber,6,4
2025-01-01,196,Cyber,8,14
2025-03-01,249,Cyber,27,17
2024-10-01,216,AI,27,2
2023-03-01,186,Finance,29,22
2024-12-01,250,AI,1,14
2025-09-01,121,Cyber,27,14
2025-11-01,289,AI,3,27
2025-05-01,118,Cloud,28,9
2023-08-01,121,AI,16,27
2023-11-01,226,Cloud,5,11
2024-04-01,228,Data,7,11
2025-09-01,261,Finance,13,24
2023-11-01,223,AI,11,29
2025-05-01,125,Data,18,4
2024-12-01,103,Cyber,26,4
2023-02-01,275,Cloud,28,24
2023-05-01,144,AI,27,7
2024-12-01,111,Data,4,27
2023-07-01,191,Data,10,12
2025-07-01,136,Finance,16,28
2025-06-01,230,Cyber,11,7
2023-06-01,255,Finance,4,20
2023-05-01,229,AI,0,27
2024-03-01,283,Cyber,20,3
2025-03-01,292,AI,24,12
2025-11-01,145,Cloud,6,18
2023-09-01,210,AI,6,25
2024-11-01,271,Cyber,24,9
2024-05-01,245,AI,28,3
2024-11-01,136,Finance,10,18
2025-05-01,153,Data,20,21
2023-11-01,124,AI,23,18
2024-01-01,226,Cyber,22,18
2023-12-01,204,Finance,5,16
2023-02-01,182,Cyber,5,8
2023-11-01,289,Cloud,22,20
2024-02-01,252,Data,9,15
2024-10-01,279,Finance,27,26
2024-09-01,290,Data,2,9
2025-12-01,242,AI,26,13
2025-01-01,145,Data,4,14
2023-03-01,155,AI,27,16
2023-02-01,213,Finance,29,27
2025-03-01,125,Cyber,17,19
2025-09-01,209,Finance,20,2
2024-06-01,291,Cyber,14,6
2023-11-01,247,Cyber,11,5
2023-07-01,294,Data,7,7
2025-12-01,252,Cyber,28,29
2025-03-01,120,Cloud,29,7
2024-10-01,261,Cloud,6,23
2025-07-01,201,Data,27,20
2023-06-01,204,Data,2,18
2025-09-01,124,Finance,28,27
2023-07-01,292,Cloud,6,19
2023-06-01,256,Cloud,17,28
2023-01-01,131,Cyber,15,22
2025-05-01,210,Finance,19,7
2023-11-01,228,Finance,25,8
2025-04-01,262,Finance,1,4
2024-03-01,283,AI,6,25
2025-06-01,115,Cyber,4,13
2024-11-01,131,Data,27,19
2023-12-01,232,Finance,13,22
2025-04-01,109,Cyber,14,9
2025-07-01,206,Cyber,15,19
2025-06-01,171,Cyber,24,11
2024-04-01,178,Cloud,22,18
2025-06-01,119,Data,1,3
2023-04-01,188,Finance,19,23
2025-09-01,239,Data,18,7
2025-09-01,189,Data,9,21
2025-04-01,295,Cloud,17,27
2024-09-01,290,Data,1,7
2024-03-01,253,Data,7,27
2025-02-01,287,Cyber,5,19
2024-02-01,173,Cyber,18,2
2024-03-01,160,Finance,7,22
2023-02-01,242,AI,18,26
2024-04-01,104,Finance,20,5
2023-11-01,259,Finance,0,21
2023-11-01,195,Cyber,12,17
2025-09-01,249,Data,16,17
2023-02-01,121,Cloud,9,29
2025-09-01,111,Finance,27,25
2023-03-01,163,AI,17,4
2024-08-01,174,Finance,26,2
2025-09-01,187,Data,22,13
2025-02-01,208,Finance,16,18
2025-10-01,115,Data,22,24
2024-02-01,292,Data,15,8
2025-05-01,150,Cloud,14,0
2023-02-01,131,Cloud,9,5
2023-08-01,214,Finance,24,17
2025-03-01,225,Cloud,4,27
2023-08-01,280,AI,10,4
2023-07-01,230,Cyber,10,15
2023-11-01,214,Finance,13,10
2025-06-01,240,Cloud,5,17
2024-09-01,191,AI,14,12
2024-09-01,157,Cyber,13,26
2023-07-01,144,AI,11,21
2024-08-01,123,Finance,25,12
2024-02-01,278,Cyber,26,12
2024-08-01,112,Cloud,22,10
2023-05-01,251,Data,13,12
2025-07-01,104,Cloud,27,8
2023-12-01,180,Data,23,22
2023-12-01,277,AI,10,0
2023-02-01,218,Data,28,5
2025-02-01,276,Data,17,28
2023-04-01,245,AI,17,1
2025-06-01,132,AI,13,11
2025-10-01,285,Data,24,13
2024-08-01,258,Data,21,26
2023-02-01,261,Finance,6,17
2025-11-01,193,Cloud,27,29
2024-03-01,195,Cyber,4,11
2024-02-01,130,AI,16,18
2025-12-01,198,AI,7,23
2025-06-01,178,Data,28,22
2025-03-01,126,AI,16,15
2023-02-01,286,Cloud,14,19
2024-09-01,126,Finance,16,13
2024-02-01,218,Finance,1,18
2025-03-01,228,Data,4,16
2024-09-01,175,Data,19,9
2024-11-01,295,Cyber,3,3
2025-11-01,250,Cloud,16,15
2023-08-01,197,AI,0,23
2023-12-01,151,Data,28,0
2025-04-01,284,Cyber,9,1
2025-09-01,186,Finance,1,12
2025-09-01,278,AI,28,9
2023-09-01,222,Finance,28,17
2024-03-01,290,Finance,17,24
2023-10-01,176,Cloud,0,0
2023-02-01,127,Data,9,5
2023-03-01,123,Data,26,27
2024-11-01,121,Data,23,3
2023-10-01,267,Finance,18,12
2024-07-01,235,Cyber,23,8
2024-06-01,195,Cloud,20,15
2025-11-01,111,Cloud,10,5
2023-09-01,276,Finance,27,24
2025-07-01,203,Data,18,1
2025-06-01,248,Cyber,21,1
2023-12-01,227,Data,1,21
2024-05-01,166,Cloud,26,12
2025-03-01,266,Cyber,0,9
2024-09-01,208,AI,12,17
2025-03-01,161,AI,24,3
2024-02-01,181,Finance,2,28
2024-01-01,157,AI,6,19
2023-03-01,289,Cloud,24,13
2024-12-01,297,Cloud,14,4
2025-08-01,263,AI,19,11
2023-08-01,272,Finance,24,27
2025-11-01,227,Finance,3,6
2024-11-01,178,Cyber,1,28
2024-04-01,114,AI,5,9
2025-12-01,161,AI,24,26
2023-09-01,265,Cloud,2,0
2024-06-01,163,AI,1,20
2025-07-01,207,Data,20,6
2025-10-01,224,Finance,28,2
2023-06-01,215,Finance,22,11
2025-12-01,187,Cyber,26,29
2024-02-01,298,AI,21,25
2024-12-01,236,Finance,19,27
2025-09-01,298,AI,8,28
2024-07-01,252,Cloud,28,18
2025-05-01,177,Finance,16,23
2023-06-01,292,AI,13,19
2023-03-01,247,AI,13,1
2024-06-01,127,Cyber,9,21
2024-09-01,148,Finance,16,4
2025-05-01,133,Data,6,6
2025-12-01,119,Finance,4,28
2025-07-01,206,Cloud,14,27
2023-08-01,201,AI,19,17
2025-08-01,121,Finance,15,4
2024-04-01,271,AI,13,20
2024-10-01,146,Cyber,4,27
2023-02-01,124,Cyber,2,2
2024-03-01,249,Finance,28,23
2024-05-01,201,Cyber,16,22
2024-01-01,160,AI,24,24
2025-11-01,279,Cloud,27,25
2025-01-01,218,Finance,4,13
2023-10-01,247,Cloud,25,21
2023-11-01,119,Cyber,5,4
2025-09-01,204,Cyber,15,4
2024-02-01,205,AI,14,14
2025-10-01,201,Finance,7,12
2024-10-01,272,Finance,9,10
2023-04-01,136,Data,13,21
2025-02-01,242,AI,21,16
2023-01-01,175,Finance,9,11
2023-10-01,236,Cloud,18,22
2025-12-01,200,Cyber,13,1
2023-02-01,271,Cloud,23,18
2025-05-01,242,Cyber,17,20
2025-01-01,143,AI,22,13
2024-11-01,219,Finance,21,7
2025-06-01,217,Cyber,26,29
2025-01-01,185,AI,17,29
2024-01-01,239,Cloud,29,8
2025-10-01,254,Cyber,3,24
2025-11-01,246,Finance,28,16
2024-03-01,252,Cloud,2,11
2024-08-01,291,AI,16,17
2024-10-01,207,Cloud,2,4
2025-01-01,239,Cyber,6,26
2024-02-01,149,Data,28,18
2024-07-01,171,Data,26,5
2024-10-01,238,Finance,29,18
2024-11-01,202,AI,5,18
2023-01-01,182,Finance,2,28
2025-06-01,122,Cyber,12,25
2023-05-01,187,AI,17,4
2025-06-01,242,Data,29,14
2023-07-01,162,Cloud,21,10
2024-01-01,247,Cloud,12,9
2025-07-01,188,Cyber,11,11
2023-07-01,109,Cyber,6,6
2025-05-01,211,AI,17,6
2025-01-01,288,Data,29,23
2024-01-01,274,Cloud,22,15
2024-03-01,217,AI,18,1
2025-06-01,148,AI,13,27
2023-07-01,148,AI,29,15
2023-05-01,175,Finance,21,20
2024-02-01,132,AI,20,27
2025-06-01,186,AI,11,11
2024-11-01,177,AI,27,17
2024-04-01,122,AI,16,5
2024-12-01,280,Finance,27,4
2024-09-01,136,Cyber,8,25
2025-06-01,121,Finance,3,16
2023-12-01,229,AI,4,11
2025-06-01,247,Cyber,2,7
2024-10-01,104,Finance,6,6
2023-02-01,102,Data,15,9
2024-11-01,181,Data,25,28
2024-11-01,111,AI,19,9
2024-10-01,259,AI,3,0
2025-06-01,285,Cloud,8,27
2025-03-01,298,Data,2,16
2025-10-01,169,Cyber,28,0
2023-11-01,139,Cyber,20,3
2025-05-01,200,Cloud,18,22
2023-06-01,233,Data,12,23
2024-04-01,162,Finance,17,13
2024-08-01,252,Finance,21,8
2023-10-01,190,Cyber,23,7
2023-10-01,296,Finance,20,3
2025-01-01,182,AI,1,27
2024-10-01,149,AI,27,14
2025-08-01,267,Cloud,4,18
2024-05-01,100,Finance,13,28
2025-02-01,273,Cloud,12,6
2024-04-01,172,Data,9,21
2023-10-01,266,Finance,11,25
2024-05-01,237,Cyber,5,9
2023-02-01,212,Cyber,14,28
2023-02-01,148,Data,27,16
2025-05-01,113,AI,0,20
2023-04-01,145,AI,27,21
2025-06-01,139,AI,29,11
2023-12-01,213,Finance,2,19
2025-10-01,246,Cloud,6,25
2024-02-01,116,Data,24,26
2024-12-01,273,Finance,29,0
2024-12-01,213,Cyber,23,12
2024-06-01,292,Cloud,3,19
2025-01-01,169,Cloud,5,27
2025-01-01,137,Finance,25,26
2025-01-01,201,Cyber,29,19
2025-04-01,202,Cloud,14,28
2025-06-01,224,Finance,10,17
2025-01-01,244,Cyber,24,25
2024-12-01,172,Finance,28,7
2024-01-01,224,Cyber,22,8
2023-02-01,110,Data,13,13
2025-10-01,152,AI,25,4
2024-04-01,219,Finance,26,3
2024-12-01,245,Finance,17,3
2023-02-01,208,Finance,21,4
2025-05-01,234,Finance,15,13
2024-05-01,262,Data,23,23
2024-11-01,271,AI,16,17
2023-12-01,170,AI,26,19
2024-01-01,138,Cloud,16,19
2023-05-01,110,Data,16,12
2024-03-01,224,AI,19,0
2023-02-01,109,AI,1,20
2023-06-01,227,Cyber,22,11
2025-12-01,197,Cyber,3,20
2024-11-01,187,Data,22,7
2024-01-01,175,Data,27,14
2023-02-01,236,AI,25,20
2023-05-01,201,Cyber,10,8
2024-04-01,209,Cyber,17,1
2025-11-01,107,AI,12,12
2025-10-01,275,AI,18,28
2024-07-01,120,Cloud,11,29
2025-02-01,196,Finance,16,29
2024-05-01,188,Data,8,8
2025-11-01,202,Data,27,5
2023-12-01,105,Cloud,10,14
2025-11-01,158,Cyber,5,22
2023-06-01,295,Finance,12,3
2023-10-01,122,Cyber,10,10
2024-11-01,172,Cloud,14,14
2024-07-01,199,Cloud,25,10
2023-08-01,217,Cloud,28,22
2023-09-01,262,Data,25,29
2023-03-01,239,Data,22,27
2025-09-01,298,Cyber,10,5
2023-02-01,284,AI,3,15
2025-10-01,256,Data,19,3
2025-11-01,166,Finance,9,19
2024-06-01,160,Finance,28,9
2025-03-01,160,Finance,9,29
2025-03-01,217,Cloud,28,9
2024-05-01,129,Cyber,7,14
2023-09-01,126,Cloud,0,0
2025-08-01,223,Finance,26,11
2024-11-01,129,Finance,22,20
2024-02-01,199,Cloud,3,19
2023-11-01,282,Finance,3,29
2023-04-01,250,Finance,7,19
2024-04-01,136,Cyber,21,4
2025-12-01,253,Finance,20,24
2025-01-01,263,Cloud,29,27
2023-05-01,162,Cloud,24,23
2023-10-01,264,AI,27,22
2023-05-01,278,Finance,29,12
2024-06-01,167,AI,15,26
2024-11-01,192,Cloud,13,18
2024-02-01,207,AI,1,4
2024-11-01,290,Finance,22,11
2025-11-01,136,Data,1,22
2025-09-01,196,Cyber,29,17
2023-01-01,214,Finance,27,17
2023-06-01,130,AI,4,11
2024-09-01,252,AI,2,20
2025-03-01,252,AI,8,24
2023-05-01,204,Cloud,21,25
2025-03-01,273,Finance,5,18
2023-06-01,129,AI,13,16
2025-01-01,247,Data,18,26
2023-05-01,122,Finance,8,6
2024-03-01,226,Cloud,27,27
2024-05-01,228,Finance,6,8
2024-05-01,242,Cloud,29,21
2025-09-01,120,Cloud,20,29
2024-06-01,129,Cyber,25,5
2025-12-01,110,Cyber,13,19
2023-03-01,213,Data,6,7
2025-01-01,279,AI,29,17
2025-11-01,257,Finance,9,27
2024-08-01,236,AI,1,21
2025-12-01,168,Finance,5,25
2025-07-01,146,Data,4,22
2024-09-01,261,Data,5,17
2025-10-01,132,Finance,26,20
2023-01-01,221,Cloud,27,19
2025-07-01,164,Cyber,14,0
2024-11-01,278,Finance,28,29
2023-11-01,258,Cloud,29,21
2024-08-01,222,Finance,11,8
2023-07-01,155,Finance,23,20
2025-11-01,298,Finance,11,19
2023-02-01,144,Finance,2,28
2025-09-01,132,Finance,25,17
2024-12-01,205,Cloud,23,7
2023-10-01,150,Data,8,27
2023-09-01,232,Cyber,20,8
2025-09-01,137,Cyber,15,5
2024-09-01,232,Cloud,20,21
2024-02-01,155,Cloud,6,5
2024-11-01,180,Finance,12,1
2023-12-01,298,Data,19,4
2024-10-01,188,Data,18,6
2025-04-01,252,AI,28,23
2025-03-01,294,Data,27,14
2023-10-01,151,Finance,14,7
2024-06-01,135,AI,29,20
2024-12-01,219,Cloud,18,4
2023-03-01,250,Finance,8,21
2023-04-01,235,AI,26,19
2025-06-01,258,Finance,25,7
2024-09-01,162,Cloud,16,6
2024-10-01,120,AI,29,28
2025-04-01,198,Finance,8,1
2023-09-01,204,Cyber,23,21
2024-04-01,205,Cloud,29,5
2023-05-01,221,AI,0,11
2024-02-01,149,Cyber,23,19
2024-02-01,256,Cyber,19,21
2024-04-01,159,AI,21,9
2023-04-01,294,Data,7,13
2024-02-01,143,Data,16,24
2024-11-01,101,Finance,3,27
2023-09-01,207,AI,1,25
2024-12-01,204,AI,0,27
2023-11-01,197,Cyber,28,8
2025-04-01,242,Cyber,19,16
2024-07-01,266,Cyber,27,26
2024-07-01,267,Cloud,18,6
2023-12-01,274,Data,13,27
2025-10-01,151,Finance,24,19
2023-12-01,187,Finance,0,1
2023-03-01,233,AI,26,23
2025-06-01,297,Cyber,21,9
2025-11-01,275,AI,13,2
2024-03-01,285,Data,3,17
2024-10-01,200,Cloud,19,24
2023-09-01,230,Data,2,4
2025-04-01,195,AI,17,27
2025-05-01,273,Cyber,19,23
2024-05-01,245,AI,22,23
2023-04-01,283,Cyber,6,29
2023-04-01,191,Cyber,0,26
2023-07-01,260,AI,15,29
2023-02-01,244,Cloud,25,3
2023-10-01,131,AI,12,26
2024-06-01,175,Data,2,12
2025-04-01,200,Data,11,2
2025-11-01,229,Finance,3,26
2025-11-01,253,Data,18,5
2025-06-01,266,Data,13,6
2024-09-01,290,AI,21,22
2025-01-01,244,AI,6,20
2024-01-01,215,Cloud,3,6
2023-07-01,199,Data,11,1
2023-06-01,133,Cloud,6,8
2024-08-01,118,Cloud,13,2
2023-05-01,161,Data,14,15
2025-01-01,259,AI,5,14
2024-06-01,149,Cyber,16,16
2024-12-01,185,Cyber,16,2
2024-03-01,144,Cyber,11,20
2023-08-01,281,Cloud,3,16
2024-01-01,221,Cyber,6,5
2025-01-01,181,Finance,3,14
2024-11-01,214,Finance,6,11
2023-05-01,187,Cloud,5,0
2024-10-01,100,AI,3,28
2024-10-01,165,Data,9,9
2025-01-01,267,Cloud,23,5
2023-01-01,251,Cyber,0,9
2023-04-01,151,Data,22,0
2025-08-01,101,AI,27,23
2025-02-01,288,Cyber,27,12
2025-12-01,254,Finance,0,29
2024-03-01,293,Finance,21,1
2025-11-01,186,Cloud,6,17
2025-03-01,260,AI,21,17
2024-02-01,261,Cloud,28,16
2025-10-01,289,AI,3,1
2025-01-01,131,Cloud,23,7
2025-03-01,102,Data,26,23
2024-09-01,154,Cloud,23,28
2025-11-01,126,Data,15,5
2023-06-01,107,AI,17,14
2025-11-01,119,Data,13,12
2025-02-01,279,Data,28,29
2024-03-01,116,Cloud,12,19
2023-05-01,208,Data,14,25
2025-02-01,132,Cyber,0,19
2025-09-01,154,Cyber,29,23
2025-01-01,172,AI,23,23
2024-05-01,197,Cyber,22,27
2024-08-01,207,Cloud,9,7
2023-02-01,298,Data,26,15
2023-08-01,243,Data,17,15
2024-07-01,190,AI,4,25
2025-05-01,178,Data,20,3
2024-07-01,163,Data,6,1
2023-09-01,187,Data,1,2
2023-08-01,200,AI,8,28
2024-03-01,212,Cyber,24,2
2025-10-01,267,Cyber,4,5
2023-04-01,285,Finance,26,16
2025-03-01,182,Cloud,28,0
2024-01-01,122,Finance,17,11
2025-08-01,202,AI,11,18
2025-11-01,194,AI,22,2
2025-12-01,193,Cyber,3,17
2023-10-01,106,Data,15,19
2024-11-01,286,Finance,10,4
2024-11-01,208,AI,18,10
2023-04-01,158,Cloud,26,18
2023-05-01,213,Finance,22,6
2023-04-01,102,Cloud,22,9
2025-06-01,211,Cloud,0,9
2025-09-01,129,Cyber,22,4
2024-01-01,237,Cyber,12,3
2024-06-01,197,Cloud,25,17
2025-08-01,112,Finance,4,24
2025-09-01,266,Cyber,22,2
2023-07-01,176,Finance,7,24
2024-02-01,291,Cyber,9,16
2024-02-01,124,Data,14,26
2023-10-01,268,AI,14,18
2024-06-01,267,Data,27,25
2024-07-01,161,Data,22,11
2023-03-01,139,AI,12,26
2023-07-01,261,Cyber,25,3
2023-07-01,178,Cyber,1,18
2023-06-01,102,Data,3,21
2023-10-01,279,Cyber,21,6
2025-12-01,145,Cloud,12,8
